"Id,Spoiler"
2995,False
2996,True
2997,True
2998,True
2999,True
3000,False
3001,True
3002,False
3003,True
3004,True
3005,True
3006,False
3007,False
3008,False
3009,False
3010,True
3011,False
3012,False
3013,False
3014,False
3015,False
3016,False
3017,False
3018,False
3019,False
3020,False
3021,True
3022,True
3023,False
3024,True
3025,True
3026,True
3027,True
3028,True
3029,True
3030,True
3031,True
3032,True
3033,True
3034,True
3035,True
3036,True
3037,True
3038,True
3039,True
3040,True
3041,True
3042,True
3043,True
3044,True
3045,True
3046,True
3047,True
3048,True
3049,True
3050,True
3051,True
3052,False
3053,True
3054,True
3055,False
3056,True
3057,True
3058,True
3059,True
3060,True
3061,True
3062,True
3063,True
3064,True
3065,True
3066,True
3067,True
3068,True
3069,True
3070,True
3071,True
3072,True
3073,True
3074,True
3075,False
3076,True
3077,True
3078,True
3079,True
3080,True
3081,True
3082,True
3083,False
3084,True
3085,True
3086,True
3087,True
3088,False
3089,True
3090,False
3091,True
3092,True
3093,True
3094,True
3095,True
3096,True
3097,True
3098,True
3099,True
3100,True
3101,True
3102,True
3103,True
3104,True
3105,True
3106,True
3107,True
3108,True
3109,True
3110,False
3111,True
3112,True
3113,True
3114,True
3115,True
3116,True
3117,True
3118,True
3119,True
3120,True
3121,True
3122,True
3123,True
3124,True
3125,True
3126,True
3127,True
3128,True
3129,True
3130,True
3131,True
3132,True
3133,True
3134,True
3135,True
3136,True
3137,True
3138,True
3139,True
3140,True
3141,True
3142,True
3143,True
3144,True
3145,True
3146,True
3147,True
3148,True
3149,True
3150,True
3151,False
3152,True
3153,True
3154,True
3155,True
3156,True
3157,True
3158,True
3159,True
3160,True
3161,True
3162,True
3163,True
3164,True
3165,False
3166,False
3167,False
3168,False
3169,False
3170,False
3171,False
3172,False
3173,False
3174,False
3175,True
3176,True
3177,True
3178,True
3179,True
3180,True
3181,True
3182,True
3183,True
3184,False
3185,True
3186,True
3187,True
3188,False
3189,True
3190,True
3191,True
3192,False
3193,True
3194,True
3195,True
3196,False
3197,False
3198,False
3199,False
3200,False
3201,True
3202,False
3203,True
3204,True
3205,True
3206,True
3207,True
3208,True
3209,True
3210,True
3211,False
3212,False
3213,False
3214,False
3215,False
3216,False
3217,False
3218,False
3219,False
3220,False
3221,False
3222,False
3223,False
3224,False
3225,False
3226,False
3227,True
3228,False
3229,True
3230,True
3231,True
3232,False
3233,True
3234,True
3235,False
3236,True
3237,True
3238,True
3239,False
3240,False
3241,True
3242,True
3243,False
3244,True
3245,True
3246,True
3247,False
3248,False
3249,True
3250,True
3251,True
3252,True
3253,True
3254,True
3255,True
3256,True
3257,True
3258,True
3259,True
3260,True
3261,True
3262,True
3263,True
3264,False
3265,False
3266,True
3267,True
3268,True
3269,True
3270,False
3271,False
3272,False
3273,False
3274,False
3275,False
3276,False
3277,False
3278,False
3279,False
3280,True
3281,False
3282,True
3283,True
3284,True
3285,True
3286,False
3287,False
3288,False
3289,False
3290,False
3291,False
3292,False
3293,True
3294,True
3295,False
3296,False
3297,True
3298,False
3299,False
3300,True
3301,True
3302,False
3303,True
3304,False
3305,False
3306,False
3307,True
3308,True
3309,False
3310,False
3311,False
3312,False
3313,True
3314,False
3315,True
3316,True
3317,True
3318,True
3319,False
3320,False
3321,True
3322,True
3323,True
3324,True
3325,True
3326,True
3327,False
3328,False
3329,True
3330,True
3331,True
3332,True
3333,True
3334,True
3335,True
3336,True
3337,False
3338,True
3339,True
3340,False
3341,False
3342,False
3343,True
3344,True
3345,False
3346,False
3347,True
3348,True
3349,True
3350,True
3351,False
3352,False
3353,False
3354,False
3355,False
3356,False
3357,False
3358,False
3359,False
3360,False
3361,False
3362,False
3363,True
3364,False
3365,False
3366,False
3367,True
3368,True
3369,False
3370,False
3371,False
3372,False
3373,False
3374,False
3375,False
3376,False
3377,False
3378,False
3379,False
3380,True
3381,False
3382,False
3383,True
3384,False
3385,False
3386,False
3387,False
3388,False
3389,False
3390,True
3391,True
3392,True
3393,False
3394,False
3395,False
3396,False
3397,False
3398,False
3399,False
3400,False
3401,False
3402,False
3403,False
3404,False
3405,False
3406,True
3407,False
3408,True
3409,True
3410,False
3411,False
3412,False
3413,False
3414,False
3415,False
3416,False
3417,True
3418,True
3419,True
3420,False
3421,False
3422,False
3423,True
3424,False
3425,False
3426,False
3427,False
3428,False
3429,False
3430,True
3431,True
3432,True
3433,False
3434,False
3435,False
3436,False
3437,False
3438,True
3439,True
3440,True
3441,True
3442,True
3443,True
3444,False
3445,False
3446,False
3447,True
3448,True
3449,False
3450,True
3451,False
3452,False
3453,True
3454,True
3455,True
3456,False
3457,False
3458,False
3459,True
3460,True
3461,True
3462,True
3463,False
3464,True
3465,True
3466,True
3467,True
3468,False
3469,False
3470,True
3471,False
3472,False
3473,True
3474,True
3475,False
3476,False
3477,False
3478,False
3479,False
3480,False
3481,False
3482,False
3483,False
3484,True
3485,False
3486,True
3487,False
3488,False
3489,False
3490,False
3491,True
3492,False
3493,False
3494,False
3495,False
3496,False
3497,False
3498,False
3499,False
3500,False
3501,False
3502,True
3503,False
3504,True
3505,True
3506,True
3507,False
3508,True
3509,False
3510,True
3511,True
3512,True
3513,False
3514,True
3515,True
3516,False
3517,False
3518,False
3519,False
3520,True
3521,False
3522,False
3523,False
3524,False
3525,False
3526,False
3527,False
3528,False
3529,False
3530,False
3531,False
3532,False
3533,False
3534,False
3535,True
3536,True
3537,False
3538,False
3539,False
3540,False
3541,False
3542,False
3543,False
3544,False
3545,True
3546,True
3547,True
3548,False
3549,True
3550,False
3551,True
3552,False
3553,False
3554,True
3555,False
3556,False
3557,True
3558,True
3559,False
3560,False
3561,False
3562,False
3563,False
3564,False
3565,True
3566,False
3567,True
3568,False
3569,True
3570,True
3571,True
3572,True
3573,True
3574,True
3575,False
3576,False
3577,True
3578,True
3579,True
3580,False
3581,False
3582,True
3583,True
3584,False
3585,True
3586,False
3587,False
3588,False
3589,True
3590,True
3591,False
3592,True
3593,True
3594,True
3595,False
3596,False
3597,False
3598,True
3599,False
3600,True
3601,True
3602,True
3603,False
3604,True
3605,True
3606,True
3607,True
3608,False
3609,True
3610,True
3611,True
3612,True
3613,True
3614,True
3615,True
3616,False
3617,True
3618,True
3619,True
3620,True
3621,True
3622,False
3623,True
3624,True
3625,True
3626,True
3627,True
3628,True
3629,True
3630,True
3631,True
3632,True
3633,False
3634,False
3635,False
3636,False
3637,True
3638,True
3639,True
3640,True
3641,True
3642,True
3643,True
3644,True
3645,True
3646,True
3647,False
3648,True
3649,True
3650,True
3651,True
3652,True
3653,True
3654,True
3655,True
3656,False
3657,False
3658,False
3659,False
3660,False
3661,True
3662,False
3663,True
3664,True
3665,False
3666,False
3667,False
3668,False
3669,False
3670,False
3671,False
3672,False
3673,False
3674,False
3675,True
3676,True
3677,True
3678,False
3679,False
3680,False
3681,False
3682,True
3683,True
3684,True
3685,True
3686,True
3687,True
3688,True
3689,True
3690,False
3691,True
3692,True
3693,True
3694,True
3695,True
3696,True
3697,True
3698,False
3699,False
3700,True
3701,True
3702,False
3703,False
3704,True
3705,False
3706,True
3707,False
3708,True
3709,False
3710,True
3711,True
3712,False
3713,False
3714,True
3715,True
3716,True
3717,True
3718,True
3719,False
3720,True
3721,True
3722,True
3723,False
3724,True
3725,True
3726,False
3727,False
3728,True
3729,True
3730,False
3731,True
3732,True
3733,True
3734,False
3735,False
3736,False
3737,False
3738,False
3739,True
3740,True
3741,True
3742,True
3743,False
3744,True
3745,False
3746,False
3747,True
3748,True
3749,True
3750,True
3751,False
3752,True
3753,False
3754,True
3755,False
3756,True
3757,False
3758,False
3759,True
3760,True
3761,True
3762,True
3763,False
3764,False
3765,False
3766,True
3767,True
3768,True
3769,False
3770,True
3771,True
3772,True
3773,True
3774,True
3775,True
3776,False
3777,True
3778,False
3779,True
3780,True
3781,True
3782,False
3783,True
3784,False
3785,False
3786,True
3787,True
3788,True
3789,True
3790,True
3791,True
3792,True
3793,True
3794,True
3795,True
3796,True
3797,True
3798,True
3799,True
3800,True
3801,True
3802,True
3803,True
3804,True
3805,True
3806,False
3807,True
3808,True
3809,True
3810,True
3811,False
3812,False
3813,False
3814,False
3815,False
3816,True
3817,True
3818,False
3819,False
3820,True
3821,False
3822,False
3823,False
3824,False
3825,False
3826,True
3827,True
3828,True
3829,False
3830,False
3831,True
3832,False
3833,False
3834,False
3835,False
3836,False
3837,False
3838,False
3839,False
3840,False
3841,False
3842,False
3843,False
3844,False
3845,False
3846,False
3847,False
3848,False
3849,True
3850,False
3851,False
3852,False
3853,False
3854,False
3855,False
3856,False
3857,False
3858,False
3859,False
3860,False
3861,False
3862,False
3863,False
3864,False
3865,False
3866,False
3867,False
3868,False
3869,False
3870,False
3871,False
3872,False
3873,True
3874,False
3875,False
3876,False
3877,False
3878,False
3879,False
3880,False
3881,False
3882,False
3883,False
3884,False
3885,False
3886,False
3887,False
3888,False
3889,False
3890,False
3891,False
3892,True
3893,True
3894,True
3895,True
3896,True
3897,True
3898,True
3899,True
3900,True
3901,False
3902,True
3903,True
3904,True
3905,True
3906,True
3907,False
3908,True
3909,True
3910,False
3911,True
3912,True
3913,True
3914,True
3915,True
3916,True
3917,False
3918,False
3919,True
3920,True
3921,False
3922,False
3923,False
3924,False
3925,False
3926,True
3927,False
3928,True
3929,True
3930,True
3931,True
3932,True
3933,True
3934,True
3935,False
3936,True
3937,False
3938,False
3939,False
3940,True
3941,True
3942,False
3943,False
3944,False
3945,False
3946,False
3947,False
3948,True
3949,True
3950,False
3951,True
3952,True
3953,False
3954,False
3955,False
3956,False
3957,True
3958,False
3959,True
3960,True
3961,True
3962,True
3963,False
3964,False
3965,False
3966,False
3967,False
3968,True
3969,True
3970,True
3971,False
3972,False
3973,False
3974,True
3975,False
3976,False
3977,False
3978,False
3979,True
3980,True
3981,False
3982,False
3983,False
3984,False
3985,False
3986,False
3987,True
3988,False
3989,False
3990,True
3991,False
3992,False
3993,False
3994,False
3995,False
3996,False
3997,False
3998,False
3999,True
4000,True
4001,False
4002,False
4003,False
4004,True
4005,True
4006,True
4007,True
4008,False
4009,False
4010,True
4011,True
4012,True
4013,True
4014,True
4015,True
4016,False
4017,False
4018,False
4019,False
4020,False
4021,True
4022,True
4023,False
4024,False
4025,False
4026,False
4027,False
4028,False
4029,False
4030,False
4031,False
4032,False
4033,True
4034,False
4035,True
4036,False
4037,False
4038,True
4039,True
4040,True
4041,False
4042,False
4043,False
4044,False
4045,False
4046,True
4047,True
4048,False
4049,False
4050,True
4051,False
4052,False
4053,False
4054,True
4055,False
4056,False
4057,True
4058,True
4059,True
4060,True
4061,True
4062,True
4063,True
4064,True
4065,True
4066,True
4067,True
4068,True
4069,True
4070,False
4071,False
4072,True
4073,False
4074,False
4075,False
4076,False
4077,False
4078,False
4079,True
4080,False
4081,False
4082,False
4083,False
4084,False
4085,True
4086,False
4087,False
4088,True
4089,True
4090,True
4091,True
4092,True
4093,True
4094,False
4095,False
4096,True
4097,True
4098,True
4099,True
4100,False
4101,True
4102,True
4103,True
4104,True
4105,True
4106,True
4107,False
4108,True
4109,False
4110,False
4111,True
4112,False
4113,False
4114,True
4115,True
4116,True
4117,True
4118,True
4119,True
4120,False
4121,True
4122,True
4123,True
4124,True
4125,True
4126,False
4127,False
4128,True
4129,True
4130,False
4131,False
4132,True
4133,False
4134,False
4135,True
4136,True
4137,False
4138,False
4139,False
4140,False
4141,False
4142,True
4143,True
4144,True
4145,True
4146,False
4147,True
4148,True
4149,True
4150,True
4151,True
4152,True
4153,False
4154,True
4155,True
4156,False
4157,True
4158,True
4159,True
4160,True
4161,True
4162,True
4163,True
4164,True
4165,True
4166,True
4167,True
4168,False
4169,False
4170,True
4171,True
4172,True
4173,True
4174,False
4175,False
4176,False
4177,True
4178,True
4179,True
4180,True
4181,True
4182,True
4183,True
4184,True
4185,True
4186,True
4187,True
4188,True
4189,True
4190,True
4191,True
4192,True
4193,True
4194,True
4195,True
4196,True
4197,True
4198,True
4199,True
4200,True
4201,True
4202,True
4203,True
4204,True
4205,True
4206,False
4207,True
4208,True
4209,True
4210,True
4211,True
4212,True
4213,False
4214,True
4215,False
4216,True
4217,True
4218,True
4219,True
4220,False
4221,True
4222,False
4223,True
4224,True
4225,True
4226,True
4227,True
4228,True
4229,True
4230,True
4231,True
4232,True
4233,True
4234,False
4235,True
4236,False
4237,False
4238,True
4239,True
4240,False
4241,True
4242,True
4243,True
4244,True
4245,True
4246,False
4247,False
4248,False
4249,True
4250,True
4251,True
4252,True
4253,False
4254,False
4255,True
4256,True
4257,True
4258,True
4259,False
4260,False
4261,False
4262,False
4263,True
4264,False
4265,True
4266,True
4267,True
4268,True
4269,True
4270,True
4271,True
4272,True
4273,True
4274,False
4275,True
4276,True
4277,True
4278,True
4279,True
4280,True
4281,True
4282,True
4283,True
4284,False
4285,True
4286,True
4287,False
4288,True
4289,True
4290,True
4291,True
4292,True
4293,True
4294,True
4295,False
4296,True
4297,True
4298,True
4299,False
4300,False
4301,True
4302,False
4303,False
4304,True
4305,False
4306,False
4307,False
4308,False
4309,False
4310,False
4311,True
4312,True
4313,True
4314,True
4315,True
4316,False
4317,False
4318,True
4319,True
4320,True
4321,True
4322,True
4323,False
4324,False
4325,False
4326,False
4327,False
4328,False
4329,True
4330,False
4331,False
4332,True
4333,True
4334,True
4335,True
4336,True
4337,False
4338,False
4339,False
4340,True
4341,True
4342,False
4343,True
4344,True
4345,True
4346,True
4347,True
4348,True
4349,True
4350,True
4351,True
4352,True
4353,True
4354,True
4355,True
4356,True
4357,False
4358,True
4359,True
4360,True
4361,True
4362,True
4363,True
4364,True
4365,True
4366,True
4367,False
4368,True
4369,False
4370,True
4371,False
4372,False
4373,False
4374,False
4375,False
4376,True
4377,False
4378,False
4379,False
4380,True
4381,True
4382,True
4383,True
4384,False
4385,True
4386,False
4387,True
4388,True
4389,True
4390,True
4391,True
4392,False
4393,False
4394,False
4395,False
4396,True
4397,True
4398,False
4399,False
4400,False
4401,False
4402,False
4403,False
4404,False
4405,False
4406,False
4407,False
4408,False
4409,False
4410,True
4411,True
4412,True
4413,False
4414,False
4415,False
4416,False
4417,False
4418,False
4419,False
4420,False
4421,False
4422,False
4423,False
4424,False
4425,False
4426,False
4427,False
4428,True
4429,True
4430,False
4431,False
4432,False
4433,True
4434,True
4435,True
4436,True
4437,False
4438,True
4439,True
4440,True
4441,True
4442,True
4443,False
4444,True
4445,True
4446,True
4447,False
4448,True
4449,True
4450,True
4451,True
4452,True
4453,True
4454,True
4455,True
4456,False
4457,False
4458,False
4459,True
4460,True
4461,False
4462,True
4463,True
4464,True
4465,True
4466,True
4467,False
4468,True
4469,True
4470,True
4471,True
4472,True
4473,True
4474,True
4475,True
4476,True
4477,False
4478,False
4479,False
4480,True
4481,True
4482,True
4483,True
4484,False
4485,True
4486,False
4487,True
4488,True
4489,True
4490,True
4491,True
4492,True
4493,True
4494,False
4495,False
4496,False
4497,True
4498,True
4499,False
4500,False
4501,False
4502,False
4503,False
4504,True
4505,True
4506,True
4507,False
4508,False
4509,True
4510,True
4511,False
4512,False
4513,True
4514,True
4515,True
4516,True
4517,True
4518,False
4519,False
4520,False
4521,False
4522,False
4523,False
4524,False
4525,False
4526,True
4527,True
4528,False
4529,False
4530,False
4531,True
4532,False
4533,False
4534,False
4535,False
4536,False
4537,True
4538,False
4539,True
4540,False
4541,True
4542,False
4543,True
4544,True
4545,True
4546,True
4547,False
4548,False
4549,False
4550,True
4551,False
4552,False
4553,True
4554,False
4555,False
4556,False
4557,False
4558,True
4559,False
4560,True
4561,True
4562,False
4563,False
4564,False
4565,False
4566,False
4567,False
4568,False
4569,False
4570,True
4571,True
4572,False
4573,False
4574,False
4575,False
4576,True
4577,True
4578,True
4579,False
4580,False
4581,False
4582,False
4583,False
4584,True
4585,False
4586,False
4587,True
4588,False
4589,False
4590,False
4591,False
4592,False
4593,False
4594,False
4595,False
4596,False
4597,False
4598,False
4599,True
4600,True
4601,True
4602,True
4603,True
4604,False
4605,True
4606,False
4607,False
4608,False
4609,False
4610,False
4611,False
4612,False
4613,False
4614,False
4615,False
4616,False
4617,False
4618,False
4619,False
4620,True
4621,True
4622,True
4623,True
4624,False
4625,True
4626,True
4627,True
4628,True
4629,False
4630,False
4631,False
4632,True
4633,False
4634,True
4635,True
4636,True
4637,True
4638,False
4639,False
4640,True
4641,True
4642,True
4643,True
4644,True
4645,True
4646,True
4647,True
4648,True
4649,True
4650,True
4651,False
4652,True
4653,True
4654,False
4655,True
4656,True
4657,True
4658,True
4659,True
4660,True
4661,True
4662,True
4663,True
4664,False
4665,True
4666,True
4667,False
4668,True
4669,True
4670,True
4671,True
4672,False
4673,True
4674,True
4675,False
4676,False
4677,True
4678,True
4679,True
4680,True
4681,True
4682,True
4683,True
4684,True
4685,False
4686,True
4687,True
4688,True
4689,False
4690,True
4691,True
4692,True
4693,True
4694,False
4695,False
4696,True
4697,False
4698,False
4699,False
4700,False
4701,False
4702,False
4703,False
4704,False
4705,True
4706,True
4707,True
4708,True
4709,True
4710,False
4711,False
4712,True
4713,True
4714,False
4715,False
4716,True
4717,True
4718,True
4719,True
4720,True
4721,False
4722,False
4723,True
4724,True
4725,False
4726,False
4727,True
4728,True
4729,True
4730,True
4731,True
4732,False
4733,False
4734,False
4735,False
4736,False
4737,False
4738,False
4739,False
4740,True
4741,True
4742,True
4743,True
4744,True
4745,True
4746,True
4747,True
4748,True
4749,True
4750,True
4751,True
4752,True
4753,False
4754,False
4755,True
4756,True
4757,False
4758,True
4759,False
4760,False
4761,True
4762,False
4763,False
4764,False
4765,True
4766,True
4767,False
4768,True
4769,True
4770,False
4771,True
4772,True
4773,True
4774,False
4775,False
4776,True
4777,False
4778,True
4779,True
4780,True
4781,True
4782,True
4783,True
4784,False
4785,True
4786,True
4787,True
4788,True
4789,True
4790,False
4791,True
4792,False
4793,True
4794,True
4795,True
4796,True
4797,False
4798,False
4799,False
4800,False
4801,False
4802,True
4803,True
4804,True
4805,True
4806,True
4807,False
4808,False
4809,False
4810,True
4811,False
4812,False
4813,False
4814,False
4815,False
4816,False
4817,False
4818,False
4819,False
4820,False
4821,False
4822,False
4823,False
4824,False
4825,False
4826,False
4827,False
4828,False
4829,False
4830,True
4831,True
4832,True
4833,True
4834,False
4835,True
4836,True
4837,False
4838,False
4839,True
4840,True
4841,True
4842,False
4843,False
4844,True
4845,True
4846,False
4847,False
4848,False
4849,False
4850,False
4851,False
4852,False
4853,False
4854,False
4855,False
4856,False
4857,False
4858,False
4859,False
4860,True
4861,True
4862,True
4863,True
4864,True
4865,True
4866,True
4867,True
4868,False
4869,False
4870,True
4871,True
4872,True
4873,True
4874,True
4875,True
4876,True
4877,True
4878,True
4879,True
4880,True
4881,True
4882,False
4883,False
4884,False
4885,False
4886,False
4887,True
4888,False
4889,True
4890,True
4891,True
4892,True
4893,True
4894,True
4895,True
4896,True
4897,False
4898,True
4899,False
4900,True
4901,True
4902,True
4903,True
4904,True
4905,True
4906,True
4907,True
4908,False
4909,False
4910,True
4911,True
4912,True
4913,True
4914,True
4915,True
4916,True
4917,True
4918,True
4919,True
4920,True
4921,False
4922,True
4923,True
4924,True
4925,True
4926,True
4927,True
4928,True
4929,True
4930,False
4931,False
4932,True
4933,True
4934,True
4935,True
4936,True
4937,True
4938,True
4939,False
4940,True
4941,True
4942,True
4943,False
4944,False
4945,True
4946,True
4947,True
4948,True
4949,True
4950,True
4951,True
4952,True
4953,True
4954,True
4955,False
4956,True
4957,True
4958,False
4959,True
4960,True
4961,False
4962,True
4963,True
4964,True
4965,True
4966,True
4967,True
4968,False
4969,True
4970,True
4971,True
4972,False
4973,True
4974,True
4975,True
4976,True
4977,True
4978,True
4979,True
4980,True
4981,True
4982,True
4983,True
4984,True
4985,True
4986,False
4987,False
4988,True
4989,True
4990,True
4991,True
4992,True
4993,True
4994,True
4995,True
4996,False
4997,True
4998,True
4999,False
5000,True
5001,True
5002,True
5003,True
5004,True
5005,True
5006,True
5007,False
5008,False
5009,True
5010,True
5011,True
5012,True
5013,True
5014,True
5015,False
5016,True
5017,True
5018,True
5019,True
5020,True
5021,True
5022,True
5023,True
5024,True
5025,True
5026,False
5027,True
5028,True
5029,True
5030,True
5031,True
5032,False
5033,True
5034,True
5035,True
5036,True
5037,True
5038,True
5039,False
5040,True
5041,True
5042,True
5043,False
5044,False
5045,True
5046,True
5047,True
5048,True
5049,True
5050,True
5051,True
5052,True
5053,True
5054,True
5055,True
5056,True
5057,True
5058,True
5059,True
5060,False
5061,True
5062,True
5063,True
5064,True
5065,False
5066,True
5067,True
5068,False
5069,False
5070,True
5071,True
5072,True
5073,False
5074,False
5075,True
5076,False
5077,True
5078,True
5079,True
5080,True
5081,True
5082,False
5083,False
5084,False
5085,True
5086,True
5087,True
5088,False
5089,True
5090,True
5091,True
5092,True
5093,False
5094,False
5095,True
5096,True
5097,True
5098,True
5099,False
5100,True
5101,True
5102,True
5103,True
5104,True
5105,False
5106,True
5107,True
5108,True
5109,False
5110,True
5111,True
5112,False
5113,True
5114,False
5115,True
5116,True
5117,True
5118,False
5119,True
5120,True
5121,True
5122,True
5123,True
5124,False
5125,True
5126,False
5127,True
5128,False
5129,True
5130,False
5131,False
5132,True
5133,True
5134,True
5135,True
5136,False
5137,False
5138,True
5139,True
5140,False
5141,True
5142,False
5143,False
5144,True
5145,True
5146,True
5147,True
5148,True
5149,True
5150,True
5151,False
5152,False
5153,False
5154,False
5155,True
5156,True
5157,True
5158,True
5159,True
5160,False
5161,False
5162,False
5163,True
5164,True
5165,True
5166,True
5167,False
5168,False
5169,True
5170,False
5171,True
5172,True
5173,True
5174,True
5175,True
5176,False
5177,False
5178,False
5179,False
5180,False
5181,False
5182,True
5183,True
5184,True
5185,True
5186,False
5187,False
5188,False
5189,False
5190,False
5191,False
5192,False
5193,False
5194,False
5195,False
5196,False
5197,True
5198,True
5199,True
5200,False
5201,False
5202,False
5203,False
5204,False
5205,True
5206,False
5207,True
5208,False
5209,False
5210,False
5211,False
5212,False
5213,True
5214,False
5215,True
5216,True
5217,False
5218,False
5219,False
5220,False
5221,False
5222,False
5223,True
5224,False
5225,True
5226,True
5227,False
5228,False
5229,False
5230,False
5231,False
5232,False
5233,False
5234,False
5235,False
5236,False
5237,False
5238,False
5239,False
5240,False
5241,False
5242,False
5243,False
5244,False
5245,True
5246,False
5247,False
5248,False
5249,False
5250,False
5251,False
5252,False
5253,False
5254,False
5255,False
5256,True
5257,True
5258,True
5259,False
5260,True
5261,False
5262,False
5263,False
5264,False
5265,False
5266,False
5267,True
5268,True
5269,True
5270,True
5271,True
5272,False
5273,True
5274,False
5275,False
5276,True
5277,True
5278,True
5279,True
5280,True
5281,True
5282,False
5283,True
5284,True
5285,True
5286,False
5287,False
5288,False
5289,False
5290,False
5291,False
5292,False
5293,False
5294,False
5295,False
5296,False
5297,False
5298,False
5299,False
5300,False
5301,False
5302,False
5303,False
5304,False
5305,False
5306,False
5307,False
5308,False
5309,False
5310,False
5311,False
5312,False
5313,False
5314,False
5315,False
5316,False
5317,False
5318,False
5319,False
5320,False
5321,False
5322,False
5323,False
5324,False
5325,True
5326,True
5327,True
5328,False
5329,False
5330,False
5331,True
5332,False
5333,True
5334,True
5335,True
5336,True
5337,True
5338,True
5339,True
5340,True
5341,True
5342,True
5343,False
5344,False
5345,True
5346,False
5347,True
5348,True
5349,False
5350,True
5351,True
5352,False
5353,False
5354,True
5355,False
5356,True
5357,False
5358,False
5359,True
5360,True
5361,True
5362,False
5363,False
5364,False
5365,False
5366,True
5367,True
5368,True
5369,False
5370,False
5371,False
5372,True
5373,True
5374,False
5375,False
5376,False
5377,False
5378,True
5379,False
5380,False
5381,True
5382,True
5383,True
5384,True
5385,True
5386,False
5387,False
5388,False
5389,True
5390,False
5391,False
5392,False
5393,False
5394,False
5395,True
5396,True
5397,False
5398,False
5399,True
5400,True
5401,True
5402,True
5403,True
5404,False
5405,False
5406,True
5407,True
5408,True
5409,True
5410,False
5411,True
5412,True
5413,False
5414,False
5415,False
5416,False
5417,False
5418,True
5419,True
5420,False
5421,False
5422,False
5423,True
5424,True
5425,True
5426,False
5427,True
5428,False
5429,False
5430,False
5431,True
5432,False
5433,False
5434,True
5435,True
5436,False
5437,False
5438,False
5439,False
5440,False
5441,True
5442,True
5443,True
5444,False
5445,True
5446,False
5447,True
5448,True
5449,False
5450,True
5451,True
5452,True
5453,True
5454,True
5455,True
5456,True
5457,False
5458,True
5459,True
5460,True
5461,True
5462,False
5463,False
5464,True
5465,True
5466,True
5467,True
5468,True
5469,False
5470,False
5471,False
5472,True
5473,False
5474,True
5475,False
5476,False
5477,True
5478,True
5479,True
5480,True
5481,False
5482,True
5483,True
5484,True
5485,True
5486,True
5487,True
5488,True
5489,False
5490,True
5491,True
5492,False
5493,True
5494,False
5495,False
5496,False
5497,True
5498,False
5499,True
5500,False
5501,False
5502,False
5503,False
5504,False
5505,False
5506,False
5507,False
5508,False
5509,False
5510,False
5511,False
5512,False
5513,False
5514,False
5515,False
5516,False
5517,False
5518,False
5519,False
5520,False
5521,False
5522,False
5523,False
5524,False
5525,False
5526,False
5527,False
5528,False
5529,False
5530,False
5531,False
5532,False
5533,False
5534,False
5535,True
5536,True
5537,True
5538,False
5539,False
5540,False
5541,False
5542,False
5543,False
5544,False
5545,False
5546,True
5547,False
5548,False
5549,False
5550,False
5551,False
5552,False
5553,False
5554,False
5555,False
5556,False
5557,False
5558,False
5559,False
5560,False
5561,False
5562,False
5563,False
5564,True
5565,False
5566,False
5567,False
5568,False
5569,True
5570,True
5571,False
5572,False
5573,False
5574,True
5575,True
5576,False
5577,False
5578,True
5579,False
5580,False
5581,True
5582,True
5583,False
5584,False
5585,False
5586,False
5587,False
5588,True
5589,True
5590,True
5591,False
5592,False
5593,False
5594,False
5595,False
5596,True
5597,True
5598,True
5599,True
5600,True
5601,False
5602,False
5603,False
5604,False
5605,False
5606,False
5607,False
5608,False
5609,False
5610,False
5611,False
5612,False
5613,True
5614,False
5615,False
5616,False
5617,False
5618,False
5619,False
5620,True
5621,True
5622,False
5623,False
5624,False
5625,False
5626,False
5627,True
5628,False
5629,False
5630,False
5631,False
5632,False
5633,False
5634,False
5635,False
5636,False
5637,False
5638,False
5639,False
5640,False
5641,False
5642,False
5643,False
5644,False
5645,False
5646,False
5647,False
5648,False
5649,False
5650,False
5651,False
5652,False
5653,False
5654,False
5655,False
5656,False
5657,False
5658,False
5659,False
5660,False
5661,True
5662,False
5663,False
5664,False
5665,True
5666,True
5667,True
5668,True
5669,True
5670,True
5671,True
5672,True
5673,True
5674,True
5675,True
5676,False
5677,False
5678,True
5679,False
5680,True
5681,True
5682,False
5683,True
5684,True
5685,True
5686,False
5687,False
5688,False
5689,False
5690,False
5691,False
5692,False
5693,False
5694,False
5695,False
5696,False
5697,False
5698,True
5699,True
5700,False
5701,False
5702,True
5703,False
5704,False
5705,True
5706,True
5707,True
5708,True
5709,True
5710,False
5711,False
5712,False
5713,True
5714,True
5715,False
5716,True
5717,True
5718,False
5719,True
5720,True
5721,True
5722,True
5723,False
5724,False
5725,False
5726,True
5727,True
5728,True
5729,True
5730,True
5731,True
5732,True
5733,False
5734,False
5735,True
5736,False
5737,True
5738,True
5739,False
5740,False
5741,False
5742,False
5743,False
5744,False
5745,False
5746,True
5747,True
5748,True
5749,True
5750,False
5751,False
5752,False
5753,False
5754,True
5755,True
5756,False
5757,True
5758,False
5759,True
5760,False
5761,True
5762,True
5763,False
5764,True
5765,True
5766,True
5767,False
5768,True
5769,True
5770,False
5771,True
5772,False
5773,True
5774,False
5775,True
5776,True
5777,True
5778,False
5779,False
5780,True
5781,True
5782,False
5783,False
5784,False
5785,False
5786,False
5787,True
5788,False
5789,False
5790,True
5791,True
